name,start,end,length,mfe,bestTSS,bestTSS_inside,mean_gc,mean_remap,cov_me3,cov_tfbs,cov_pol2,mean_pcons27,mean_pPcons27,mean_pPcons124
FBtr0330673.9,339206,339441,235,-65.45,34.0,34.0,52.2553,10.9404,1.0,0.953191,1.0,0.976583,3.19256,9.25031
FBtr0330674.10,339206,339441,235,-65.45,34.0,34.0,52.2553,10.9404,1.0,0.953191,1.0,0.976583,3.19256,9.25031
FBtr0078047.11,340709,340855,146,-77.34,60.0,60.0,64.6575,23.6712,1.0,0.958904,1.0,0.962815,1.5255,2.00449
FBtr0078048.11,340709,340855,146,-77.34,60.0,60.0,64.6575,23.6712,1.0,0.958904,1.0,0.962815,1.5255,2.00449
FBtr0078049.11,340709,340855,146,-77.34,60.0,60.0,64.6575,23.6712,1.0,0.958904,1.0,0.962815,1.5255,2.00449
FBtr0078050.11,340709,340855,146,-77.34,60.0,60.0,64.6575,23.6712,1.0,0.958904,1.0,0.962815,1.5255,2.00449
FBtr0330673.10,340709,340855,146,-77.34,60.0,60.0,64.6575,23.6712,1.0,0.958904,1.0,0.962815,1.5255,2.00449
FBtr0330674.11,340709,340855,146,-77.34,60.0,60.0,64.6575,23.6712,1.0,0.958904,1.0,0.962815,1.5255,2.00449
FBtr0078047.12,342578,342792,214,-72.53,5.0,66.0,52.1495,1.87931,1.0,0.85514,1.0,0.989033,3.10634,9.79558
FBtr0078048.12,342578,342792,214,-72.53,5.0,66.0,52.1495,1.87931,1.0,0.85514,1.0,0.989033,3.10634,9.79558
FBtr0078049.12,342578,342792,214,-72.53,5.0,66.0,52.1495,1.87931,1.0,0.85514,1.0,0.989033,3.10634,9.79558
FBtr0078050.12,342578,342792,214,-72.53,5.0,66.0,52.1495,1.87931,1.0,0.85514,1.0,0.989033,3.10634,9.79558
FBtr0330673.11,342578,342792,214,-72.53,5.0,66.0,52.1495,1.87931,1.0,0.85514,1.0,0.989033,3.10634,9.79558
FBtr0330674.12,342578,342792,214,-72.53,5.0,66.0,52.1495,1.87931,1.0,0.85514,1.0,0.989033,3.10634,9.79558
FBtr0078047.13,342865,343729,864,-335.54,9.0,18.0,48.7731,5.56829,1.0,0.908565,0.8333333333333334,0.967998,3.332,10.4168
FBtr0078048.13,342865,343729,864,-335.54,9.0,18.0,48.7731,5.56829,1.0,0.908565,0.8333333333333334,0.967998,3.332,10.4168
FBtr0078049.13,342865,343729,864,-335.54,9.0,18.0,48.7731,5.56829,1.0,0.908565,0.8333333333333334,0.967998,3.332,10.4168
FBtr0078050.13,342865,343729,864,-335.54,9.0,18.0,48.7731,5.56829,1.0,0.908565,0.8333333333333334,0.967998,3.332,10.4168
FBtr0330673.12,342865,343729,864,-335.54,9.0,18.0,48.7731,5.56829,1.0,0.908565,0.8333333333333334,0.967998,3.332,10.4168
FBtr0330674.13,342865,343729,864,-335.54,9.0,18.0,48.7731,5.56829,1.0,0.908565,0.8333333333333334,0.967998,3.332,10.4168
FBtr0078049.14,344023,344489,466,-176.11,3.0,28.0,52.4893,24.7468,1.0,0.82618,1.0,0.909067,2.50301,5.93049
FBtr0078050.14,344023,344489,466,-176.11,3.0,28.0,52.4893,24.7468,1.0,0.82618,1.0,0.909067,2.50301,5.93049
FBtr0330673.13,344023,344489,466,-176.11,3.0,28.0,52.4893,24.7468,1.0,0.82618,1.0,0.909067,2.50301,5.93049
FBtr0330674.14,344038,344489,451,-172.29,4.0,28.0,52.7273,25.0111,1.0,0.824834,1.0,0.906042,2.46022,5.93046
FBtr0078047.14,344041,344489,448,-172.71,4.0,28.0,52.8125,25.0513,1.0,0.825893,1.0,0.905413,2.44729,5.90302
FBtr0078048.14,344041,344489,448,-172.71,4.0,28.0,52.8125,25.0513,1.0,0.825893,1.0,0.905413,2.44729,5.90302
FBtr0078047.15,344554,344947,393,-170.04,47.0,47.0,57.3537,45.8651,1.0,0.717557,1.0,0.935249,2.26697,4.92939
FBtr0078048.15,344554,344947,393,-170.04,47.0,47.0,57.3537,45.8651,1.0,0.717557,1.0,0.935249,2.26697,4.92939
FBtr0078050.15,344554,344947,393,-170.04,47.0,47.0,57.3537,45.8651,1.0,0.717557,1.0,0.935249,2.26697,4.92939
FBtr0078049.15,344575,344947,372,-162.07,47.0,47.0,58.1183,45.7258,1.0,0.712366,1.0,0.931621,2.20239,4.94922
FBtr0330673.14,344575,344947,372,-162.07,47.0,47.0,58.1183,45.7258,1.0,0.712366,1.0,0.931621,2.20239,4.94922
FBtr0330674.15,344575,344947,372,-162.07,47.0,47.0,58.1183,45.7258,1.0,0.712366,1.0,0.931621,2.20239,4.94922
FBtr0078047.16,345008,345153,145,-62.43,4.0,4.0,58.6207,57.0483,0.0,0.765517,1.0,0.9508,2.4273,7.81092
FBtr0078048.16,345008,345153,145,-62.43,4.0,4.0,58.6207,57.0483,0.0,0.765517,1.0,0.9508,2.4273,7.81092
FBtr0078049.16,345008,345153,145,-62.43,4.0,4.0,58.6207,57.0483,0.0,0.765517,1.0,0.9508,2.4273,7.81092
FBtr0078050.16,345008,345153,145,-62.43,4.0,4.0,58.6207,57.0483,0.0,0.765517,1.0,0.9508,2.4273,7.81092
FBtr0330673.15,345008,345153,145,-62.43,4.0,4.0,58.6207,57.0483,0.0,0.765517,1.0,0.9508,2.4273,7.81092
FBtr0330674.16,345008,345153,145,-62.43,4.0,4.0,58.6207,57.0483,0.0,0.765517,1.0,0.9508,2.4273,7.81092
FBtr0078047.17,345214,346255,1041,-357.65,6.0,175.0,42.805,156.416,0.0,0.940442,0.7531219980787704,0.852049,1.91109,2.41011
FBtr0330673.16,345214,346255,1041,-357.65,6.0,175.0,42.805,156.416,0.0,0.940442,0.7531219980787704,0.852049,1.91109,2.41011
FBtr0330674.17,345214,346255,1041,-357.65,6.0,175.0,42.805,156.416,0.0,0.940442,0.7531219980787704,0.852049,1.91109,2.41011
FBtr0078048.17,345214,346541,1327,-423.06,6.0,175.0,41.7182,189.924,0.0,0.937453,0.6654107008289375,0.804231,1.80052,2.19764
FBtr0078050.17,345214,347927,2713,-821.07,6.0,175.0,38.9384,268.956,0.11795060818282345,0.952083,0.8363435311463324,0.754319,1.63209,1.87994
FBtr0078049.17,345214,347936,2722,-823.63,6.0,175.0,38.9346,268.548,0.11756061719324026,0.952241,0.8368846436443791,0.752505,1.62811,1.87487
FBti0019096-RA.1.,347940,355383,7443,-2318.46,9.0,9.0,36.8749,236.261,0.002687088539567379,0.962649,0.034932151014375926,0.0247936,0.0124835,0.0183732
FBti0019096-RA.FlyBase.,347940,355383,7443,-2318.46,9.0,9.0,36.8749,236.261,0.002687088539567379,0.962649,0.034932151014375926,0.0247936,0.0124835,0.0183732
FBtr0078049.18,355383,355566,183,-34.20,1.0,5.0,32.0219,67.3716,1.0,0.95082,1.0,0.881683,1.73468,2.0417
FBtr0078094.4,355564,356312,748,-235.71,19.0,76.0,36.4973,189.969,1.0,0.954545,1.0,0.746769,1.67257,4.28609
FBtr0078095.5,355564,356312,748,-235.71,19.0,76.0,36.4973,189.969,1.0,0.954545,1.0,0.746769,1.67257,4.28609
FBtr0330651.5,355564,356312,748,-235.71,19.0,76.0,36.4973,189.969,1.0,0.954545,1.0,0.746769,1.67257,4.28609
FBtr0078094,355564,357874,2310,-865.19,10233.0,10233.0,44.3723,188.222,1.0,0.936364,1.0,0.735463,1.70646,4.51417
FBtr0078095,355564,357874,2310,-865.19,10233.0,10233.0,44.3723,188.222,1.0,0.936364,1.0,0.735463,1.70646,4.51417
FBtr0330651,355564,357874,2310,-865.19,10233.0,10233.0,44.3723,188.222,1.0,0.936364,1.0,0.735463,1.70646,4.51417
FBtr0078094.3,356366,356837,471,-195.88,12.0,86.0,53.4607,197.418,1.0,0.923567,1.0,0.895321,2.20971,6.71372
FBtr0078095.4,356366,356837,471,-195.88,12.0,86.0,53.4607,197.418,1.0,0.923567,1.0,0.895321,2.20971,6.71372
FBtr0330651.4,356366,356837,471,-195.88,12.0,86.0,53.4607,197.418,1.0,0.923567,1.0,0.895321,2.20971,6.71372
FBtr0078094.2,356890,357191,301,-102.68,1663.0,1950.0,47.9734,88.2193,1.0,0.943522,1.0,0.955631,2.50786,7.78005
FBtr0078095.3,356890,357191,301,-102.68,1663.0,1950.0,47.9734,88.2193,1.0,0.943522,1.0,0.955631,2.50786,7.78005
FBtr0330651.3,356890,357191,301,-102.68,1663.0,1950.0,47.9734,88.2193,1.0,0.943522,1.0,0.955631,2.50786,7.78005
FBtr0330651.2,357422,357748,326,-144.63,894.0,894.0,53.681,158.822,1.0,0.895706,1.0,0.695408,1.53687,3.19866
FBtr0078095.2,357422,357766,344,-152.01,10233.0,894.0,53.3721,163.34,1.0,0.895349,1.0,0.663384,1.46835,3.03476
FBtr0078094.1,357422,357874,452,-178.21,10233.0,10233.0,48.4513,195.967,1.0,0.913717,1.0,0.510843,1.14121,2.35352
FBtr0078095.1,357815,357874,59,-7.11,10233.0,10233.0,33.5593,288.119,1.0,1.0,1.0,0.0267966,0.287695,0.349441
FBtr0330651.1,357815,357874,59,-7.11,10233.0,10233.0,33.5593,288.119,1.0,1.0,1.0,0.0267966,0.287695,0.349441
FBtr0078053.1,378111,378481,370,-127.12,26092.0,26092.0,48.3243,331.441,1.0,0.916216,1.0,0.433481,0.788362,0.861984
FBtr0078053,378111,387439,9328,-3391.40,26092.0,26092.0,45.684,49.6125,0.7423885077186964,0.917453,0.6543739279588336,0.704042,1.60484,2.34715
FBtr0078053.2,384510,384894,384,-181.05,31.0,8.0,62.0312,32.026,0.9713541666666666,0.890625,0.546875,0.973581,2.56998,7.18364
FBtr0078053.3,385700,385746,46,-9.92,19.0,19.0,51.3043,3.84783,0.0,1.0,1.0,1.0,3.7717,11.5411
FBtr0078053.4,386307,386576,269,-103.92,8.0,49.0,63.1227,19.7918,0.0,0.918216,0.29739776951672864,0.992758,3.09747,10.0041
FBtr0078053.5,386702,387439,737,-252.75,8.0,35.0,54.464,28.0963,0.20759837177747625,0.909091,0.7869742198100407,0.850186,1.82035,3.86969
FBtr0078093.5,396594,398866,2272,-873.02,3.0,71.0,49.7623,11.6576,1.0,0.887764,0.7522007042253521,0.722025,1.68464,4.13401
FBtr0331204.5,396594,398866,2272,-873.02,3.0,71.0,49.7623,11.6576,1.0,0.887764,0.7522007042253521,0.722025,1.68464,4.13401
FBtr0331204,396594,402054,5460,-2110.66,933.0,331.0,47.5385,19.205,0.5565934065934066,0.916484,0.8186813186813187,0.671772,1.57698,3.58463
FBtr0078093,396594,402198,5604,-2160.56,14021.0,14021.0,47.2734,19.2565,0.5679871520342612,0.917024,0.8049607423269094,0.678679,1.59523,3.5536
FBtr0078093.4,399847,400456,609,-263.38,3.0,14.0,54.6798,13.0575,0.0,0.916256,0.5582922824302134,0.825545,2.134,5.36465
FBtr0331204.4,399847,400456,609,-263.38,3.0,14.0,54.6798,13.0575,0.0,0.916256,0.5582922824302134,0.825545,2.134,5.36465
FBtr0078093.3,400522,400667,145,-55.88,4.0,4.0,53.5172,1.97917,0.0,0.862069,1.0,0.911441,2.1459,4.13814
FBtr0331204.3,400522,400667,145,-55.88,4.0,4.0,53.5172,1.97917,0.0,0.862069,1.0,0.911441,2.1459,4.13814
FBtr0078093.2,400724,400942,218,-72.51,10.0,10.0,48.1651,2.27982,0.0,0.944954,1.0,0.932096,2.61133,8.09602
FBtr0331204.2,400724,400942,218,-72.51,10.0,10.0,48.1651,2.27982,0.0,0.944954,1.0,0.932096,2.61133,8.09602
FBtr0331204.1,401006,402054,1048,-386.58,933.0,331.0,46.2786,14.3927,0.5219465648854962,0.92271,0.8492366412213741,0.681985,1.4764,2.83247
FBtr0078093.1,401006,402198,1192,-438.81,14021.0,14021.0,45.1846,17.635,0.5796979865771812,0.927013,0.7810402684563759,0.713225,1.57434,2.77742
FBtr0078054.1,404284,404473,189,-50.24,35399.0,35399.0,42.5397,486.889,1.0,0.968254,1.0,0.81936,1.6675,3.53707
FBtr0078054,404284,407969,3685,-1447.08,35399.0,35399.0,47.0122,113.583,1.0,0.917232,1.0,0.894951,2.49816,7.48432
FBtr0078054.2,404535,406035,1500,-606.32,16.0,66.0,48.6667,159.183,1.0,0.912,1.0,0.917747,2.43188,7.38193
FBtr0078054.3,406094,407969,1875,-737.60,102.0,102.0,47.0613,12.9432,1.0,0.918933,1.0,0.922838,2.75514,8.37992
FBtr0089488.9,408029,409465,1436,-356.99,39.0,65.0,34.5543,6.71167,1.0,0.957521,1.0,0.934171,2.36621,2.74029
FBtr0089488,408029,414777,6748,-2400.33,22071.0,22071.0,43.3225,109.395,1.0,0.941464,1.0,0.804049,2.32914,5.95134
FBtr0089489.8,408875,409465,590,-139.53,39.0,65.0,37.1186,2.85523,1.0,0.938983,1.0,0.933505,2.42484,3.43259
FBtr0089489,408875,412885,4010,-1529.11,270.0,356.0,45.9352,18.2616,1.0,0.93192,1.0,0.879114,2.90923,8.78311
FBtr0089488.8,409531,409736,205,-89.14,92.0,75.0,54.5366,4.20976,1.0,0.946341,1.0,0.995712,3.51446,11.6041
FBtr0089489.7,409531,409736,205,-89.14,92.0,75.0,54.5366,4.20976,1.0,0.946341,1.0,0.995712,3.51446,11.6041
FBtr0089488.7,409789,410073,284,-91.96,216.0,216.0,51.6197,4.35211,1.0,0.922535,1.0,0.994208,3.45124,10.6906
FBtr0089489.6,409789,410073,284,-91.96,216.0,216.0,51.6197,4.35211,1.0,0.922535,1.0,0.994208,3.45124,10.6906
FBtr0089488.6,410126,411060,934,-374.37,8.0,356.0,50.0428,12.2944,1.0,0.920771,1.0,0.964001,3.36555,11.0444
FBtr0089489.5,410126,411060,934,-374.37,8.0,356.0,50.0428,12.2944,1.0,0.920771,1.0,0.964001,3.36555,11.0444
FBtr0089488.5,411128,411718,590,-234.86,21.0,21.0,52.2034,7.06441,1.0,0.889831,1.0,0.982902,3.77095,12.992
FBtr0089489.4,411128,411718,590,-234.86,21.0,21.0,52.2034,7.06441,1.0,0.889831,1.0,0.982902,3.77095,12.992
FBtr0089488.4,411781,412237,456,-205.08,17.0,27.0,52.5439,5.64317,1.0,0.969298,1.0,0.994669,3.57931,12.3712
FBtr0089489.3,411781,412237,456,-205.08,17.0,27.0,52.5439,5.64317,1.0,0.969298,1.0,0.994669,3.57931,12.3712
FBtr0089488.3,412446,412658,212,-66.88,32.0,83.0,43.1132,17.0566,1.0,0.962264,1.0,0.995981,4.2129,13.8347
FBtr0089489.2,412446,412658,212,-66.88,32.0,83.0,43.1132,17.0566,1.0,0.962264,1.0,0.995981,4.2129,13.8347
FBtr0089489.1,412724,412885,161,-57.03,270.0,94.0,52.4224,79.7516,1.0,0.863354,1.0,0.857491,1.31009,1.51493
FBtr0089488.2,413395,413654,259,-97.38,41.0,163.0,51.8147,143.062,1.0,0.930502,1.0,0.794583,2.31846,5.51002
FBtr0089488.1,414442,414777,335,-103.22,22071.0,22071.0,48.2985,633.893,1.0,0.919403,1.0,0.831436,1.39213,1.4921
FBtr0078055.1,415066,415446,380,-143.73,11855.0,11855.0,49.0526,493.197,1.0,0.9,1.0,0.771561,1.62114,3.12978
FBtr0078055,415066,418536,3470,-1396.78,11855.0,11855.0,49.1297,82.813,1.0,0.889049,1.0,0.801165,2.08078,5.52601
FBtr0078055.2,415511,416710,1199,-537.95,44.0,1015.0,55.1626,49.2426,1.0,0.901585,1.0,0.823878,2.03471,5.40068
FBtr0078055.3,416788,418536,1748,-630.49,42.0,893.0,45.6064,10.4467,1.0,0.87643,1.0,0.84032,2.33048,6.45115
FBtr0078090,418433,419652,1219,-471.02,115121.0,115121.0,47.3503,119.558,1.0,0.909762,1.0,0.841241,2.25535,7.09672
FBtr0078090.1,418433,419652,1219,-471.02,115121.0,115121.0,47.3503,119.558,1.0,0.909762,1.0,0.841241,2.25535,7.09672
FBtr0078056.1,419951,420146,195,-53.71,99999.0,99999.0,50.1538,711.333,1.0,0.964103,1.0,0.998195,3.5921,9.11022
FBtr0331932.1,419951,420146,195,-53.71,99999.0,99999.0,50.1538,711.333,1.0,0.964103,1.0,0.998195,3.5921,9.11022
FBtr0078056,419951,420697,746,-317.19,99999.0,99999.0,53.4584,616.347,1.0,0.903485,1.0,0.852811,2.59297,6.98128
FBtr0331932,419951,420864,913,-385.80,99999.0,99999.0,50.5805,554.979,1.0,0.910186,1.0,0.715701,2.14448,5.81361
FBtr0078056.2,420291,420697,406,-179.43,627.0,14890.0,57.0443,299.131,1.0,0.874384,1.0,0.955862,2.75657,7.88524
FBtr0331932.2,420291,420864,573,-251.60,627.0,14890.0,51.4136,240.785,1.0,0.891798,1.0,0.707361,1.99428,5.76125
FBtr0078089,420894,421450,556,-197.44,5117.0,5117.0,47.8417,452.523,1.0,0.890288,1.0,0.710847,1.31483,2.51658
FBtr0078089.1,420894,421450,556,-197.44,5117.0,5117.0,47.8417,452.523,1.0,0.890288,1.0,0.710847,1.31483,2.51658
FBtr0078057.1,421770,422188,418,-141.44,44.0,44.0,48.0383,59.7919,1.0,0.947368,0.40669856459330145,0.875057,2.32485,6.28389
FBtr0078057,421770,422489,719,-249.13,44.0,44.0,47.2323,43.7608,1.0,0.951321,0.5897079276773296,0.784239,2.16374,6.17481
FBtr0078057.2,422242,422489,247,-81.79,25.0,12.0,47.1255,14.2632,1.0,0.947368,0.8097165991902834,0.762826,2.28684,7.11962
FBtr0078058.1,422872,423845,973,-399.93,339.0,339.0,51.2025,71.7965,1.0,0.911614,0.7461459403905447,0.725559,1.5278,2.6933
FBtr0078058,422872,425321,2449,-1063.11,339.0,339.0,51.5802,41.7826,1.0,0.899959,0.73172723560637,0.774042,1.79163,4.50183
FBtr0078058.2,423915,424763,848,-379.83,4.0,5.0,57.1226,10.9481,1.0,0.873821,0.5165094339622641,0.900886,2.13272,5.8967
FBtr0078058.3,424823,425012,189,-75.85,2.0,4.0,51.4286,7.58201,1.0,0.798942,1.0,0.930418,2.57935,8.75426
FBtr0078058.4,425072,425321,249,-95.80,3.0,5.0,47.8715,5.84337,1.0,0.88755,1.0,0.808699,2.07684,5.87553
FBtr0329832.1,431226,431899,673,-220.54,98799.0,98799.0,45.3195,566.923,1.0,0.918276,1.0,0.842037,1.39707,1.40016
FBtr0078059.1,431226,432117,891,-288.30,98799.0,98799.0,43.4792,520.692,1.0,0.933782,1.0,0.841226,1.43944,1.42828
FBtr0078059,431226,448701,17475,-6505.43,98799.0,98799.0,45.2727,124.644,1.0,0.926352,0.8875536480686695,0.699138,1.56582,2.87301
FBtr0329832,431226,448701,17475,-6505.43,98799.0,98799.0,45.2727,124.644,1.0,0.926352,0.8875536480686695,0.699138,1.56582,2.87301
FBtr0078059.2,438379,438516,137,-55.15,12.0,70.0,56.2044,12.3796,1.0,0.868613,1.0,1.0,3.37304,11.8378
FBtr0329832.2,438379,438516,137,-55.15,12.0,70.0,56.2044,12.3796,1.0,0.868613,1.0,1.0,3.37304,11.8378
FBtr0078059.3,438581,438727,146,-57.95,36.0,36.0,54.3836,24.6644,1.0,0.924658,1.0,0.999918,3.61018,12.1008
FBtr0329832.3,438581,438727,146,-57.95,36.0,36.0,54.3836,24.6644,1.0,0.924658,1.0,0.999918,3.61018,12.1008
FBtr0078059.4,443081,443161,80,-22.95,15.0,15.0,53.5,2.575,1.0,0.8375,1.0,0.9998,4.12689,13.5139
FBtr0329832.4,443081,443161,80,-22.95,15.0,15.0,53.5,2.575,1.0,0.8375,1.0,0.9998,4.12689,13.5139
FBtr0078059.5,443225,446583,3358,-1310.05,9.0,367.0,53.2817,18.7676,1.0,0.907088,1.0,0.846731,2.30794,7.39427
FBtr0329832.5,443225,446583,3358,-1310.05,9.0,367.0,53.2817,18.7676,1.0,0.907088,1.0,0.846731,2.30794,7.39427
FBtr0078059.6,446641,448701,2060,-645.34,16.0,349.0,41.1262,53.6244,1.0,0.942233,1.0,0.800417,1.77964,2.74687
FBtr0329832.6,446641,448701,2060,-645.34,16.0,349.0,41.1262,53.6244,1.0,0.942233,1.0,0.800417,1.77964,2.74687
FBtr0078087.5,448253,449170,917,-239.08,20.0,326.0,31.2977,10.7487,1.0,0.971647,1.0,0.846573,1.76103,2.14742
FBtr0331233.6,448253,449170,917,-239.08,20.0,326.0,31.2977,10.7487,1.0,0.971647,1.0,0.846573,1.76103,2.14742
FBtr0078087,448253,453024,4771,-1547.74,83979.0,83979.0,40.4024,160.138,1.0,0.940683,1.0,0.627001,1.3014,2.39283
FBtr0331233,448253,453024,4771,-1547.74,83979.0,83979.0,40.4024,160.138,1.0,0.940683,1.0,0.627001,1.3014,2.39283
FBtr0078088.6,448715,449170,455,-124.95,20.0,326.0,38.022,8.56264,1.0,0.96044,1.0,0.737123,1.39972,1.985
FBtr0304741.5,448715,449170,455,-124.95,20.0,326.0,38.022,8.56264,1.0,0.96044,1.0,0.737123,1.39972,1.985
FBtr0331232.5,448715,449170,455,-124.95,20.0,326.0,38.022,8.56264,1.0,0.96044,1.0,0.737123,1.39972,1.985
FBtr0304741,448715,451302,2587,-911.09,715.0,539.0,44.167,16.3598,1.0,0.929648,1.0,0.751365,1.73277,3.77877
FBtr0331232,448715,452752,4037,-1327.97,1702.0,1702.0,42.0907,102.813,1.0,0.939559,1.0,0.606952,1.26769,2.54218
FBtr0078088,448715,453024,4309,-1434.68,83979.0,83979.0,42.0887,171.534,1.0,0.939893,1.0,0.591902,1.21397,2.402
FBtr0078087.4,449229,449320,91,-28.12,21.0,21.0,46.5934,10.978,1.0,0.857143,1.0,0.955582,2.4082,5.72975
FBtr0078088.5,449229,449320,91,-28.12,21.0,21.0,46.5934,10.978,1.0,0.857143,1.0,0.955582,2.4082,5.72975
FBtr0304741.4,449229,449320,91,-28.12,21.0,21.0,46.5934,10.978,1.0,0.857143,1.0,0.955582,2.4082,5.72975
FBtr0331232.4,449229,449320,91,-28.12,21.0,21.0,46.5934,10.978,1.0,0.857143,1.0,0.955582,2.4082,5.72975
FBtr0331233.5,449229,449320,91,-28.12,21.0,21.0,46.5934,10.978,1.0,0.857143,1.0,0.955582,2.4082,5.72975
FBtr0078087.3,449434,450540,1106,-417.86,155.0,539.0,50.1989,17.568,1.0,0.905967,1.0,0.92359,2.41705,6.26209
FBtr0078088.4,449434,450540,1106,-417.86,155.0,539.0,50.1989,17.568,1.0,0.905967,1.0,0.92359,2.41705,6.26209
FBtr0304741.3,449434,450540,1106,-417.86,155.0,539.0,50.1989,17.568,1.0,0.905967,1.0,0.92359,2.41705,6.26209
FBtr0331232.3,449434,450540,1106,-417.86,155.0,539.0,50.1989,17.568,1.0,0.905967,1.0,0.92359,2.41705,6.26209
FBtr0331233.4,449434,450540,1106,-417.86,155.0,539.0,50.1989,17.568,1.0,0.905967,1.0,0.92359,2.41705,6.26209
FBtr0078087.2,450665,450878,213,-78.23,171.0,194.0,48.9202,10.0516,1.0,0.887324,1.0,0.655808,1.55652,3.03822
FBtr0078088.3,450665,450878,213,-78.23,171.0,194.0,48.9202,10.0516,1.0,0.887324,1.0,0.655808,1.55652,3.03822
FBtr0304741.2,450665,450878,213,-78.23,171.0,194.0,48.9202,10.0516,1.0,0.887324,1.0,0.655808,1.55652,3.03822
FBtr0331232.2,450665,450878,213,-78.23,171.0,194.0,48.9202,10.0516,1.0,0.887324,1.0,0.655808,1.55652,3.03822
FBtr0331233.3,450665,450878,213,-78.23,171.0,194.0,48.9202,10.0516,1.0,0.887324,1.0,0.655808,1.55652,3.03822
FBtr0304741.1,451229,451302,73,-22.06,715.0,56.0,43.5616,36.7945,1.0,0.890411,1.0,0.672932,0.804685,0.686507
FBti0063763-RA.1.,451599,451692,93,-19.75,32.0,32.0,44.086,39.9892,1.0,0.892473,1.0,0.00164516,-0.337118,-0.431806
FBti0063763-RA.FlyBase.,451599,451692,93,-19.75,32.0,32.0,44.086,39.9892,1.0,0.892473,1.0,0.00164516,-0.337118,-0.431806
FBtr0078088.2,452576,452736,160,-37.13,1702.0,1149.0,40.25,443.762,1.0,0.975,1.0,0.343819,0.42055,0.318344
FBtr0331233.2,452576,452736,160,-37.13,1702.0,1149.0,40.25,443.762,1.0,0.975,1.0,0.343819,0.42055,0.318344
FBtr0331232.1,452576,452752,176,-42.41,1702.0,1702.0,40.7955,449.42,1.0,0.960227,1.0,0.343722,0.424091,0.309193
FBtr0078087.1,452576,453024,448,-149.38,83979.0,83979.0,41.5625,577.136,1.0,0.939732,1.0,0.358779,0.41954,0.316583
FBtr0331233.1,452797,453024,227,-74.57,83979.0,83979.0,42.8194,663.828,1.0,0.942731,1.0,0.304084,0.377573,0.306026
FBtr0078088.1,452986,453024,38,-7.87,83979.0,6271.0,44.7368,730.553,1.0,1.0,1.0,0.0927632,0.0441842,0.194974
FBtr0078060.1,453107,454270,1163,-497.33,10350.0,10350.0,53.4652,333.066,1.0,0.878762,0.9148753224419605,0.93194,2.96185,8.49343
FBtr0078060,453107,454654,1547,-612.88,10350.0,10350.0,49.1144,322.539,1.0,0.900452,0.6877828054298643,0.903686,2.71024,7.04977
FBtr0305350,454753,455313,560,-166.69,39.0,39.0,41.0357,1.0,1.0,0.95,0.0,0.882771,1.97354,4.22948
FBtr0078061.1,455530,455827,297,-69.62,99999.0,99999.0,38.4512,155.993,1.0,0.942761,1.0,0.613475,1.3012,1.57133
FBtr0331230.1,455530,455827,297,-69.62,99999.0,99999.0,38.4512,155.993,1.0,0.942761,1.0,0.613475,1.3012,1.57133
FBtr0331231.1,455530,455827,297,-69.62,99999.0,99999.0,38.4512,155.993,1.0,0.942761,1.0,0.613475,1.3012,1.57133
FBtr0078061,455530,458745,3215,-1329.38,99999.0,99999.0,51.8818,66.4413,1.0,0.879005,1.0,0.780507,2.02295,4.15
FBtr0331230,455530,458745,3215,-1329.38,99999.0,99999.0,51.8818,66.4413,1.0,0.879005,1.0,0.780507,2.02295,4.15
FBtr0331231,455530,458745,3215,-1329.38,99999.0,99999.0,51.8818,66.4413,1.0,0.879005,1.0,0.780507,2.02295,4.15
FBtr0078061.2,456085,456223,138,-47.40,96.0,6.0,50.5797,52.413,1.0,0.905797,1.0,0.987362,3.26901,10.0048
FBtr0331230.2,456085,456223,138,-47.40,96.0,6.0,50.5797,52.413,1.0,0.905797,1.0,0.987362,3.26901,10.0048
FBtr0331231.2,456085,456223,138,-47.40,96.0,6.0,50.5797,52.413,1.0,0.905797,1.0,0.987362,3.26901,10.0048
FBtr0078061.3,456288,456468,180,-73.00,7.0,7.0,56.4444,24.8556,1.0,0.861111,1.0,0.987806,3.19827,10.0927
FBtr0331230.3,456288,456468,180,-73.00,7.0,7.0,56.4444,24.8556,1.0,0.861111,1.0,0.987806,3.19827,10.0927
FBtr0331231.3,456288,456468,180,-73.00,7.0,7.0,56.4444,24.8556,1.0,0.861111,1.0,0.987806,3.19827,10.0927
FBtr0078061.4,456538,456729,191,-80.19,20.0,20.0,56.0209,7.60209,1.0,0.780105,1.0,0.995613,3.11787,7.8158
FBtr0331230.4,456538,456729,191,-80.19,20.0,20.0,56.0209,7.60209,1.0,0.780105,1.0,0.995613,3.11787,7.8158
FBtr0331231.4,456538,456729,191,-80.19,20.0,20.0,56.0209,7.60209,1.0,0.780105,1.0,0.995613,3.11787,7.8158
FBtr0331230.5,456796,456897,101,-20.35,9.0,9.0,53.2673,10.6634,1.0,0.821782,1.0,0.999861,2.60893,3.65253
FBtr0078061.5,456796,457338,542,-235.43,9.0,189.0,59.3727,29.6144,1.0,0.821033,1.0,0.898061,2.01129,3.56522
FBtr0331231.5,456796,457338,542,-235.43,9.0,189.0,59.3727,29.6144,1.0,0.821033,1.0,0.898061,2.01129,3.56522
FBtr0331230.6,456972,457338,366,-166.53,189.0,189.0,61.0383,35.194,1.0,0.789617,1.0,0.854669,2.00186,3.9991
