name,start,end,length,bestTSS,bestTSS_inside,mean_gc,mean_remap,cov_me3,cov_tfbs,cov_pol2,mean_pcons27,mean_pPcons27,mean_pPcons124
FBtr0339348,8277344,8277995,651,18.0,18.0,50.2304,21.2439,0.130568356374808,0.933948,0.19047619047619047,0.787005,1.8267,1.9871
FBtr0339348.1,8277344,8277995,651,18.0,18.0,50.2304,21.2439,0.130568356374808,0.933948,0.19047619047619047,0.787005,1.8267,1.9871
FBtr0340506,8304494,8305095,601,4.0,5.0,48.9185,64.6855,0.0,0.893511,0.5540765391014975,0.710762,1.42883,1.62993
FBtr0340506.1,8304494,8305095,601,4.0,5.0,48.9185,64.6855,0.0,0.893511,0.5540765391014975,0.710762,1.42883,1.62993
FBtr0340507,8309494,8310245,751,2.0,8.0,45.1931,28.723,1.0,0.973369,1.0,0.771828,1.64938,1.76627
FBtr0340507.1,8309494,8310245,751,2.0,8.0,45.1931,28.723,1.0,0.973369,1.0,0.771828,1.64938,1.76627
FBtr0340509,8310520,8311234,714,2.0,10.0,44.4538,42.437,1.0,0.939776,1.0,0.729368,1.5097,1.51156
FBtr0340509.1,8310520,8311234,714,2.0,10.0,44.4538,42.437,1.0,0.939776,1.0,0.729368,1.5097,1.51156
FBtr0340508,8311644,8311945,301,6.0,4.0,32.2259,1.91111,1.0,0.9701,0.584717607973422,0.409166,0.946346,0.747538
FBtr0340508.1,8311644,8311945,301,6.0,4.0,32.2259,1.91111,1.0,0.9701,0.584717607973422,0.409166,0.946346,0.747538
FBtr0339347,8542795,8543542,747,96.0,96.0,49.0495,73.3869,1.0,0.943775,0.6024096385542169,0.708102,1.32441,1.22759
FBtr0339347.1,8542795,8543542,747,96.0,96.0,49.0495,73.3869,1.0,0.943775,0.6024096385542169,0.708102,1.32441,1.22759
FBtr0345579,8558414,8558924,510,1410.0,1410.0,34.8235,28.8294,1.0,0.970588,0.13725490196078433,0.344375,0.491602,0.387053
FBtr0345579.1,8558414,8558924,510,1410.0,1410.0,34.8235,28.8294,1.0,0.970588,0.13725490196078433,0.344375,0.491602,0.387053
FBtr0339355.2,8650696,8651053,357,4.0,13.0,34.902,107.896,1.0,0.963585,0.742296918767507,0.555387,1.05141,1.02592
FBtr0339355,8650696,8651496,800,423.0,423.0,39.925,79.2788,1.0,0.935,0.80125,0.632109,1.11732,1.04408
FBtr0339355.1,8651250,8651496,246,423.0,423.0,50.6504,51.3699,1.0,0.894309,1.0,0.759984,1.30015,1.30752
FBtr0339340,8744044,8744376,332,8.0,15.0,55.5422,20.3042,1.0,0.722892,0.9819277108433735,0.714262,1.58186,1.76929
FBtr0339340.1,8744044,8744376,332,8.0,15.0,55.5422,20.3042,1.0,0.722892,0.9819277108433735,0.714262,1.58186,1.76929
FBtr0339339.2,8768295,8768490,195,3.0,4.0,40.0,1.92821,0.27692307692307694,0.912821,0.441025641025641,0.991703,2.33714,2.40041
FBtr0339339,8768295,8768795,500,201.0,201.0,39.4,1.724,0.24,0.93,0.172,0.741242,1.63274,1.57774
FBtr0345225.2,8897819,8898152,333,309.0,52.0,55.3754,10.8919,1.0,0.885886,1.0,0.794547,1.74285,4.20402
FBtr0345225,8897819,8898275,456,309.0,309.0,49.2982,8.95833,1.0,0.892544,1.0,0.726423,1.64505,4.24672
FBtr0345225.1,8898220,8898275,55,309.0,309.0,27.2727,2.90909,1.0,1.0,1.0,0.642636,1.84598,5.92944
FBtr0339304,8941594,8942495,901,7.0,78.0,52.3862,23.4606,1.0,0.931188,0.7880133185349611,0.779912,1.18381,1.25095
FBtr0339304.1,8941594,8942495,901,7.0,78.0,52.3862,23.4606,1.0,0.931188,0.7880133185349611,0.779912,1.18381,1.25095
FBtr0339305,8943494,8944295,801,13.0,26.0,41.4732,330.809,1.0,0.968789,1.0,0.448318,0.660009,0.514122
FBtr0339305.1,8943494,8944295,801,13.0,26.0,41.4732,330.809,1.0,0.968789,1.0,0.448318,0.660009,0.514122
FBtr0347017,9075157,9075951,794,60.0,60.0,44.4081,49.8325,0.0,0.943325,0.4811083123425693,0.754364,1.33413,1.37852
FBtr0347017.1,9075157,9075951,794,60.0,60.0,44.4081,49.8325,0.0,0.943325,0.4811083123425693,0.754364,1.33413,1.37852
FBtr0300230.1,9095272,9095339,67,13989.0,13989.0,29.8507,785.015,1.0,0.985075,1.0,0.273716,0.552388,0.321373
FBtr0300230,9095272,9097312,2040,13989.0,13989.0,32.8039,176.947,1.0,0.979902,1.0,0.534921,0.976679,1.31338
FBtr0300230.2,9095577,9095629,52,40.0,11.0,46.9231,210.942,1.0,1.0,1.0,0.285269,0.447519,0.420981
FBtr0300230.3,9095897,9095958,61,44.0,44.0,46.5574,168.377,1.0,1.0,1.0,0.51659,0.69582,0.487295
FBtr0300230.4,9096149,9096202,53,63.0,5.0,38.4906,47.3962,1.0,0.962264,1.0,0.147679,0.045283,-0.144264
FBtr0300230.5,9096382,9096438,56,22.0,8.0,38.2143,19.6964,1.0,1.0,1.0,0.10325,0.116321,-0.503125
FBtr0300230.6,9096670,9096735,65,71.0,71.0,41.5385,16.0769,1.0,1.0,1.0,0.0891538,-0.0901846,-0.163323
FBtr0300230.7,9096925,9096991,66,19.0,19.0,29.3939,7.01515,1.0,1.0,1.0,0.0465606,-0.163303,-0.149742
FBtr0300230.8,9097241,9097312,71,12.0,12.0,32.9577,28.5493,1.0,0.985915,1.0,0.368254,0.721099,1.80772
FBtr0339365,9161483,9161998,515,693.0,693.0,46.5631,111.617,1.0,0.928155,0.920388349514563,0.432817,0.616691,0.520996
FBtr0339365.1,9161483,9161998,515,693.0,693.0,46.5631,111.617,1.0,0.928155,0.920388349514563,0.432817,0.616691,0.520996
FBtr0339366,9183394,9184495,1101,66.0,66.0,43.6149,426.491,1.0,0.949137,0.6158038147138964,0.613819,0.908979,0.906747
FBtr0339366.1,9183394,9184495,1101,66.0,66.0,43.6149,426.491,1.0,0.949137,0.6158038147138964,0.613819,0.908979,0.906747
FBtr0345583,9213124,9213744,620,1.0,6.0,46.2903,12.329,1.0,0.951613,0.25806451612903225,0.436082,0.528508,0.437126
FBtr0345583.1,9213124,9213744,620,1.0,6.0,46.2903,12.329,1.0,0.951613,0.25806451612903225,0.436082,0.528508,0.437126
FBtr0340510,9214094,9215145,1051,2.0,20.0,42.7402,169.947,1.0,0.953378,0.6945765937202664,0.600964,1.22969,1.11332
FBtr0340510.1,9214094,9215145,1051,2.0,20.0,42.7402,169.947,1.0,0.953378,0.6945765937202664,0.600964,1.22969,1.11332
FBtr0344909.1,9284844,9285195,351,2778.0,71096.0,39.7721,715.877,1.0,0.980057,1.0,0.614103,1.08836,1.09254
FBtr0344909,9284844,9285594,750,2778.0,71096.0,38.2933,491.948,1.0,0.945333,1.0,0.535332,1.08011,2.12723
FBtr0344909.2,9285423,9285594,171,67.0,67.0,46.9006,58.4737,1.0,0.923977,1.0,0.722386,1.89582,5.16574
FBtr0346992,9310328,9313237,2909,2.0,28.0,37.9924,4.82387,1.0,0.964593,0.635613612925404,0.672341,1.36812,1.37465
FBtr0346992.1,9310328,9313237,2909,2.0,28.0,37.9924,4.82387,1.0,0.964593,0.635613612925404,0.672341,1.36812,1.37465
FBtr0345669,9445264,9445784,520,93.0,93.0,33.3077,134.273,1.0,0.967308,1.0,0.00730577,-0.377448,-0.476744
FBtr0345669.1,9445264,9445784,520,93.0,93.0,33.3077,134.273,1.0,0.967308,1.0,0.00730577,-0.377448,-0.476744
FBtr0310104,9552843,9553764,921,99999.0,99999.0,45.5157,485.856,1.0,0.959826,1.0,0.845123,1.81032,2.24587
FBtr0310104.1,9552843,9553764,921,99999.0,99999.0,45.5157,485.856,1.0,0.959826,1.0,0.845123,1.81032,2.24587
FBtr0310105,9552843,9553940,1097,99999.0,99999.0,44.5397,531.15,1.0,0.958067,1.0,0.849978,1.8939,2.67908
FBtr0310105.1,9552843,9553940,1097,99999.0,99999.0,44.5397,531.15,1.0,0.958067,1.0,0.849978,1.8939,2.67908
FBtr0345574,9559254,9565046,5792,360.0,14607.0,46.4848,89.641,1.0,0.929385,0.758114640883978,0.614328,1.25986,2.49149
FBtr0345574.1,9559254,9565046,5792,360.0,14607.0,46.4848,89.641,1.0,0.929385,0.758114640883978,0.614328,1.25986,2.49149
FBtr0345573,9559254,9565190,5936,234.0,14607.0,46.4319,94.8645,1.0,0.929751,0.7639824797843666,0.621343,1.2746,2.47756
FBtr0345573.1,9559254,9565190,5936,234.0,14607.0,46.4319,94.8645,1.0,0.929751,0.7639824797843666,0.621343,1.2746,2.47756
FBtr0347588,9578904,9579271,367,106.0,248207.0,32.2071,479.283,1.0,0.972752,1.0,0.242183,0.373322,0.275518
FBtr0347588.1,9578904,9579271,367,106.0,248207.0,32.2071,479.283,1.0,0.972752,1.0,0.242183,0.373322,0.275518
FBtr0339353,9605638,9605870,232,168.0,79.0,36.9828,435.259,1.0,1.0,1.0,0.296483,0.609138,0.524724
FBtr0339353.1,9605638,9605870,232,168.0,79.0,36.9828,435.259,1.0,1.0,1.0,0.296483,0.609138,0.524724
FBtr0334806.1,9610463,9610755,292,51.0,52.0,45.6164,262.116,1.0,0.976027,0.3595890410958904,0.546829,0.833051,0.631092
FBtr0334806,9610463,9615617,5154,51.0,162.0,46.0652,60.6991,1.0,0.943927,0.6373690337601863,0.571143,1.27894,2.52153
FBtr0334806.2,9610866,9611004,138,5.0,3.0,42.7536,174.493,1.0,0.826087,1.0,0.354659,0.645254,0.485804
FBtr0334806.3,9614696,9615617,921,3.0,97.0,49.0119,40.7101,1.0,0.918567,0.3474484256243214,0.716025,1.83235,3.73249
FBtr0334809.2,9636995,9637513,518,23.0,5.0,48.6873,13.5444,1.0,0.949807,0.4343629343629344,0.689838,1.53543,1.69492
FBtr0334809,9636995,9637673,678,39.0,39.0,47.5221,13.2758,1.0,0.939528,0.45132743362831856,0.71532,1.65598,1.88858
FBtr0334809.1,9637573,9637673,100,39.0,39.0,48.6,5.03,1.0,0.85,0.81,0.75887,1.59148,1.97409
FBtr0339404.2,9708695,9709616,921,3.0,61.0,43.0836,99.4669,1.0,0.944625,0.6188925081433225,0.833741,1.81998,1.95736
FBtr0339404,9708695,9710496,1801,7.0,1136.0,43.6202,69.113,1.0,0.93337,0.3164908384230983,0.780569,1.6475,1.71357
FBtr0339404.1,9709930,9710496,566,7.0,1136.0,48.8693,43.4929,1.0,0.939929,0.0,0.869025,1.80092,1.83419
FBtr0344698,9766347,9767514,1167,13.0,10.0,51.9794,24.994,1.0,0.895458,0.6846615252784919,0.809728,1.8168,3.17385
FBtr0344698.1,9766347,9767514,1167,13.0,10.0,51.9794,24.994,1.0,0.895458,0.6846615252784919,0.809728,1.8168,3.17385
FBtr0336932.1,9775109,9775333,224,973.0,109.0,44.1071,2.09821,1.0,0.950893,1.0,0.824714,1.36084,1.34182
FBtr0336931.1,9775109,9775337,228,973.0,109.0,43.8596,2.07895,1.0,0.951754,1.0,0.82757,1.35279,1.32382
FBtr0336931,9775109,9776370,1261,973.0,109.0,46.8041,11.8058,1.0,0.937351,0.6510705789056305,0.5577,0.988066,1.65279
FBtr0336932,9775109,9776370,1261,973.0,109.0,46.8041,11.8058,1.0,0.937351,0.6510705789056305,0.5577,0.988066,1.65279
FBtr0336931.2,9775394,9776370,976,2.0,6.0,48.0123,13.9232,1.0,0.935451,0.5491803278688525,0.470012,0.857208,1.72768
FBtr0336932.2,9775394,9776370,976,2.0,6.0,48.0123,13.9232,1.0,0.935451,0.5491803278688525,0.470012,0.857208,1.72768
FBtr0336933.1,9788538,9788605,67,710.0,2.0,45.9701,33.3582,0.0,0.910448,1.0,0.355134,0.771164,0.540478
FBtr0336934.1,9788538,9788605,67,710.0,2.0,45.9701,33.3582,0.0,0.910448,1.0,0.355134,0.771164,0.540478
FBtr0336933,9788538,9789095,557,710.0,5.0,38.3842,23.6391,0.0,0.985637,1.0,0.0677612,0.0300736,-0.143208
FBtr0336934,9788538,9791295,2757,710.0,5.0,43.5546,48.3901,0.37323177366702937,0.955386,0.8070366340224883,0.597971,1.16996,1.16219
FBtr0336933.2,9788667,9789095,428,5.0,5.0,35.0935,12.7313,0.0,0.995327,1.0,0.0207523,-0.0975093,-0.28047
FBtr0336934.2,9788667,9791295,2628,5.0,5.0,43.2725,47.1137,0.3915525114155251,0.955479,0.7975646879756468,0.616342,1.20513,1.20391
FBtr0339405,9861144,9861545,401,121.0,735.0,42.4938,328.227,1.0,0.947631,1.0,0.283536,0.416249,0.355648
FBtr0339405.1,9861144,9861545,401,121.0,735.0,42.4938,328.227,1.0,0.947631,1.0,0.283536,0.416249,0.355648
FBtr0344919.1,9868218,9868515,297,966.0,966.0,37.9798,52.8687,0.0,0.976431,1.0,0.00913468,-0.0101919,0.197862
FBtr0344920.1,9868218,9868515,297,966.0,966.0,37.9798,52.8687,0.0,0.976431,1.0,0.00913468,-0.0101919,0.197862
FBtr0344919,9868218,9869159,941,966.0,966.0,33.6026,124.191,0.0,0.976621,0.7906482465462275,0.032678,0.0195866,0.203337
FBtr0344920,9868218,9869159,941,966.0,966.0,33.6026,124.191,0.0,0.976621,0.7906482465462275,0.032678,0.0195866,0.203337
FBtr0344920.2,9868578,9868815,237,4.0,10.0,39.3249,279.211,0.0,0.978903,1.0,0.0500591,0.0206076,0.181274
FBtr0344919.2,9868613,9868815,202,5.0,10.0,42.4752,279.411,0.0,0.975248,1.0,0.0464406,0.0095099,0.163114
FBtr0344919.3,9868877,9868934,57,10.0,3.0,36.8421,43.7018,0.0,1.0,1.0,0.0286667,0.0715439,0.290965
FBtr0344920.3,9868877,9868934,57,10.0,3.0,36.8421,43.7018,0.0,1.0,1.0,0.0286667,0.0715439,0.290965
FBtr0344919.4,9869014,9869159,145,4.0,4.0,28.1379,3.45517,0.0,0.97931,0.0,0.0176414,0.0288759,0.168186
FBtr0344920.4,9869014,9869159,145,4.0,4.0,28.1379,3.45517,0.0,0.97931,0.0,0.0176414,0.0288759,0.168186
FBtr0345976,9881395,9882605,1210,88.0,19719.0,41.8182,540.486,1.0,0.94876,1.0,0.60508,0.794737,0.790956
FBtr0345976.1,9881395,9882605,1210,88.0,19719.0,41.8182,540.486,1.0,0.94876,1.0,0.60508,0.794737,0.790956
FBtr0479695,9971396,9972752,1356,40.0,219.0,52.8466,304.031,1.0,0.914454,0.7765486725663717,0.72919,1.36719,4.10769
FBtr0479695.1,9971396,9972752,1356,40.0,219.0,52.8466,304.031,1.0,0.914454,0.7765486725663717,0.72919,1.36719,4.10769
FBtr0479715,9973112,9974616,1504,4.0,466.0,50.8777,141.206,1.0,0.876995,0.5897606382978723,0.630055,1.21158,1.51918
FBtr0479715.1,9973112,9974616,1504,4.0,466.0,50.8777,141.206,1.0,0.876995,0.5897606382978723,0.630055,1.21158,1.51918
FBtr0333552,9976995,9979584,2589,152.0,99999.0,53.3565,189.329,0.22286597141753572,0.924295,0.6095017381228274,0.625045,1.18937,1.84848
FBtr0333552.1,9976995,9979584,2589,152.0,99999.0,53.3565,189.329,0.22286597141753572,0.924295,0.6095017381228274,0.625045,1.18937,1.84848
FBtr0345681,9988124,9989285,1161,134.0,99999.0,43.6003,608.317,1.0,0.949182,0.8725236864771748,0.500682,0.755013,0.752942
FBtr0345681.1,9988124,9989285,1161,134.0,99999.0,43.6003,608.317,1.0,0.949182,0.8725236864771748,0.500682,0.755013,0.752942
FBtr0339421,10026355,10026758,403,1282.0,1282.0,40.2481,417.33,1.0,0.91067,1.0,0.13929,0.0617395,0.0431836
FBtr0339421.1,10026355,10026758,403,1282.0,1282.0,40.2481,417.33,1.0,0.91067,1.0,0.13929,0.0617395,0.0431836
FBtr0344611.1,10044034,10044466,432,739.0,739.0,37.7315,141.924,1.0,0.956019,1.0,0.610856,0.959963,0.839243
FBtr0344611,10044034,10045196,1162,739.0,739.0,38.6231,91.8408,1.0,0.94148,1.0,0.524793,0.720915,0.632356
FBtr0344611.2,10044525,10045196,671,4.0,6.0,40.6855,42.3323,1.0,0.934426,1.0,0.502645,0.610775,0.58559
FBtr0339415,10052642,10052995,353,1.0,80.0,42.2096,132.059,1.0,0.957507,0.6742209631728046,0.779606,1.12421,1.14562
FBtr0339415.1,10052642,10052995,353,1.0,80.0,42.2096,132.059,1.0,0.957507,0.6742209631728046,0.779606,1.12421,1.14562
FBtr0339414,10053094,10053393,299,480.0,480.0,44.9498,4.93311,1.0,0.966555,0.0,0.167823,0.368686,0.418037
FBtr0339414.1,10053094,10053393,299,480.0,480.0,44.9498,4.93311,1.0,0.966555,0.0,0.167823,0.368686,0.418037
FBtr0309290,10139261,10140654,1393,7.0,26.0,45.9871,8.55803,1.0,0.933238,1.0,0.580093,1.18932,1.96607
FBtr0309290.1,10139261,10140654,1393,7.0,26.0,45.9871,8.55803,1.0,0.933238,1.0,0.580093,1.18932,1.96607
FBtr0309291,10139261,10142074,2813,450.0,450.0,47.1952,26.5771,1.0,0.925347,0.7394241023817988,0.623102,1.29441,2.01582
FBtr0309291.1,10139261,10142074,2813,450.0,450.0,47.1952,26.5771,1.0,0.925347,0.7394241023817988,0.623102,1.29441,2.01582
FBtr0344913.1,10152716,10152773,57,5020.0,5020.0,40.0,36.3684,1.0,0.964912,1.0,0.996912,1.78884,1.39054
FBtr0344913,10152716,10154345,1629,5020.0,5020.0,44.4813,9.43507,1.0,0.933088,1.0,0.645117,2.09305,6.25737
FBtr0344913.2,10152875,10153106,231,14.0,17.0,59.4805,22.2554,1.0,0.917749,1.0,0.870835,2.92369,9.57563
FBtr0344913.3,10153298,10153973,675,31.0,97.0,46.2222,6.00296,1.0,0.933333,1.0,0.661228,2.41385,7.73437
FBtr0344914.1,10153809,10153973,164,97.0,97.0,56.5854,2.97561,1.0,0.908537,1.0,0.995872,3.59815,11.1835
FBtr0344914,10153809,10154345,536,97.0,97.0,45.6343,2.79291,1.0,0.908582,1.0,0.769955,2.71506,8.03308
FBtr0344913.4,10154052,10154345,293,5.0,12.0,45.256,3.05461,1.0,0.890785,1.0,0.728734,2.50758,7.11051
FBtr0344914.2,10154052,10154345,293,5.0,12.0,45.256,3.05461,1.0,0.890785,1.0,0.728734,2.50758,7.11051
FBtr0452143.2,10209723,10210107,384,10.0,17.0,41.7708,2.73554,0.0,0.867188,0.0,0.6665,2.6178,7.83119
FBtr0452143,10209723,10211347,1624,4891.0,4891.0,44.5443,368.589,0.12807881773399016,0.917488,0.36637931034482757,0.641552,1.52094,2.8758
FBtr0452143.1,10211065,10211347,282,4891.0,4891.0,51.844,733.965,0.7375886524822695,1.0,1.0,0.826355,1.65736,1.92915
FBtr0345475,10237743,10238145,402,23.0,82.0,37.9104,267.336,1.0,0.925373,0.39054726368159204,0.436047,0.592697,0.460547
FBtr0345475.1,10237743,10238145,402,23.0,82.0,37.9104,267.336,1.0,0.925373,0.39054726368159204,0.436047,0.592697,0.460547
FBtr0088361.2,10261314,10263617,2303,33.0,40.0,21.5805,10.8244,0.0,0.979592,0.5740338688666956,0.342922,0.76546,0.590739
FBtr0088361,10261314,10263827,2513,523175.0,523175.0,23.4302,35.0599,0.0,0.97692,0.6096299243931556,0.357425,0.768319,0.60457
FBtr0303450.2,10262598,10263617,1019,33.0,38.0,28.1256,6.13543,0.0,0.976447,0.5593719332679097,0.352887,0.767429,0.636571
FBtr0303450,10262598,10263827,1229,523175.0,523175.0,30.7893,63.4561,0.0,0.96013,0.6346623270951993,0.380841,0.772937,0.65702
FBtr0088361.1,10263680,10263827,147,523175.0,523175.0,46.6667,306.898,0.0,0.843537,1.0,0.551646,0.931517,0.908361
FBtr0303450.1,10263680,10263827,147,523175.0,523175.0,46.6667,306.898,0.0,0.843537,1.0,0.551646,0.931517,0.908361
FBtr0344915.1,10478042,10478305,263,1959.0,1959.0,39.5437,333.072,1.0,0.992395,1.0,0.687224,1.33317,1.20317
FBtr0345623.1,10478042,10478305,263,1959.0,1959.0,39.5437,333.072,1.0,0.992395,1.0,0.687224,1.33317,1.20317
FBtr0344915,10478042,10478795,753,1959.0,559360.0,43.6919,490.73,1.0,0.964143,1.0,0.666299,1.04802,1.01136
FBtr0345623,10478042,10478795,753,1959.0,559360.0,43.6919,490.73,1.0,0.964143,1.0,0.666299,1.04802,1.01136
FBtr0344915.2,10478385,10478795,410,235.0,559360.0,45.122,627.585,1.0,0.95122,1.0,0.686866,0.94321,0.964998
FBtr0345623.2,10478411,10478795,384,235.0,559360.0,45.9896,642.086,1.0,0.955729,1.0,0.698393,0.943906,0.973156
FBtr0344916.1,10541594,10541773,179,454.0,1748030.0,54.5251,723.715,1.0,0.932961,1.0,0.857682,1.43454,1.89171
FBtr0344916,10541594,10541995,401,454.0,1748030.0,48.9776,697.374,1.0,0.922693,1.0,0.64601,1.00043,1.13841
FBtr0344916.2,10541840,10541995,155,44.0,226.0,42.5806,639.845,1.0,0.909677,1.0,0.320613,0.3862,0.202394
FBtr0445179,10544924,10547260,2336,2.0,293.0,41.5325,230.921,0.4469178082191781,0.951199,1.0,0.549855,0.878372,0.857989
FBtr0445179.1,10544924,10547260,2336,2.0,293.0,41.5325,230.921,0.4469178082191781,0.951199,1.0,0.549855,0.878372,0.857989
FBtr0340511.2,10656694,10656951,257,1.0,5.0,53.93,31.1128,1.0,0.910506,0.0,0.586331,0.822984,0.674786
FBtr0340511,10656694,10657545,851,7.0,5.0,47.4736,117.408,1.0,0.945946,0.09400705052878966,0.592663,0.908542,0.768694
FBtr0340511.1,10657081,10657545,464,7.0,4.0,43.8362,166.112,1.0,0.984914,0.1724137931034483,0.555623,0.945534,0.843914
FBtr0347524.2,10671647,10672374,727,2.0,4.0,46.3274,15.0591,1.0,0.918845,0.609353507565337,0.663257,1.12899,1.07969
FBtr0347524,10671647,10672622,975,15.0,15.0,43.5077,19.12,1.0,0.933333,0.7087179487179487,0.606752,1.05439,1.02752
FBtr0347524.1,10672467,10672622,155,15.0,15.0,35.7419,22.1613,1.0,0.993548,1.0,0.258826,0.405116,0.464284
FBtr0309816.1,10760777,10761097,320,208.0,110.0,42.1875,74.3688,1.0,0.95,0.55,0.829438,1.2017,1.09112
FBtr0309816,10760777,10761668,891,208.0,110.0,42.2447,43.5847,1.0,0.941639,0.38159371492704824,0.634844,0.843483,0.702872
FBtr0309816.2,10761176,10761668,492,3.0,10.0,42.3171,20.0203,1.0,0.934959,0.17276422764227642,0.540211,0.616675,0.469098
FBtr0344612.1,10782894,10783149,255,214.0,214.0,37.0196,701.165,1.0,0.988235,1.0,0.420898,0.588055,0.511082
FBtr0344612,10782894,10785597,2703,214.0,214.0,36.6408,117.711,1.0,0.957455,0.5930447650758417,0.454915,0.752967,0.640859
FBtr0344612.2,10784329,10785597,1268,3.0,20.0,45.2524,24.9141,1.0,0.943218,0.5347003154574133,0.605605,1.02696,0.897667
FBtr0339469,10785713,10786026,313,1450.0,1450.0,48.8818,17.016,1.0,0.932907,1.0,0.56299,0.818275,0.67185
FBtr0339469.1,10785713,10786026,313,1450.0,1450.0,48.8818,17.016,1.0,0.932907,1.0,0.56299,0.818275,0.67185
FBtr0339468,10786194,10786493,299,2.0,5.0,34.7157,24.5084,1.0,0.953177,0.07023411371237458,0.504642,0.732187,0.514415
FBtr0339468.1,10786194,10786493,299,2.0,5.0,34.7157,24.5084,1.0,0.953177,0.07023411371237458,0.504642,0.732187,0.514415
FBtr0344917.1,10853545,10853633,88,361.0,361.0,44.0909,401.42,1.0,1.0,1.0,0.817784,1.38608,1.11094
FBtr0344917,10853545,10854495,950,361.0,6040.0,41.7895,499.313,1.0,0.958947,0.9126315789473685,0.605299,1.00449,0.919252
FBtr0344917.2,10853695,10854495,800,78.0,6040.0,42.5,507.236,1.0,0.95125,0.89625,0.572385,0.934869,0.860395
FBtr0339470,10859694,10860191,497,870.0,870.0,43.34,60.6419,1.0,0.943662,0.16096579476861167,0.639455,1.13898,1.08691
FBtr0339470.1,10859694,10860191,497,870.0,870.0,43.34,60.6419,1.0,0.943662,0.16096579476861167,0.639455,1.13898,1.08691
FBtr0345362,10946308,10947095,787,11.0,11.0,48.8945,309.771,1.0,0.925032,0.590851334180432,0.734962,1.30108,1.34757
FBtr0345362.1,10946308,10947095,787,11.0,11.0,48.8945,309.771,1.0,0.925032,0.590851334180432,0.734962,1.30108,1.34757
FBtr0475066,11086293,11086898,605,14.0,14.0,46.9091,24.3785,1.0,0.957025,1.0,0.765567,1.39756,1.35481
FBtr0475066.1,11086293,11086898,605,14.0,14.0,46.9091,24.3785,1.0,0.957025,1.0,0.765567,1.39756,1.35481
FBtr0331391,11432649,11433298,649,8.0,8.0,44.5917,26.5239,1.0,0.862866,0.5639445300462249,0.692129,1.11897,1.0156
FBtr0331391.1,11432649,11433298,649,8.0,8.0,44.5917,26.5239,1.0,0.862866,0.5639445300462249,0.692129,1.11897,1.0156
FBtr0333069,11616194,11616694,500,714.0,714.0,41.44,267.914,1.0,0.986,1.0,0.61105,0.604964,0.602384
FBtr0333069.1,11616194,11616694,500,714.0,714.0,41.44,267.914,1.0,0.986,1.0,0.61105,0.604964,0.602384
FBtr0345796.2,11704754,11705721,967,1.0,4.0,48.9142,75.261,0.0,0.885212,0.1654601861427094,0.804517,1.57123,1.61696
FBtr0345796,11704754,11706222,1468,180.0,180.0,43.1063,85.5806,0.0,0.916894,0.4380108991825613,0.679118,1.26566,1.24332
FBtr0345796.1,11706035,11706222,187,180.0,180.0,38.1818,29.7647,0.0,0.951872,1.0,0.698219,1.12521,1.04702
FBtr0339553.2,11844377,11844672,295,3.0,164.0,41.6271,93.8169,1.0,0.959322,1.0,0.472234,0.6168,0.481397
FBtr0339553,11844377,11845099,722,36.0,164.0,39.1136,46.1939,1.0,0.966759,0.4168975069252078,0.367078,0.447931,0.301957
FBtr0339553.1,11844818,11845099,281,36.0,103.0,34.5196,7.79715,1.0,0.953737,0.0,0.18494,0.216448,0.0668327
FBtr0339554,11917874,11919096,1222,144.0,144.0,39.0998,43.6152,1.0,0.96072,0.4983633387888707,0.658081,1.29382,1.32217
FBtr0339554.1,11917874,11919096,1222,144.0,144.0,39.0998,43.6152,1.0,0.96072,0.4983633387888707,0.658081,1.29382,1.32217
FBtr0339584,11929243,11929796,553,9.0,52.0,41.1573,40.7577,0.31645569620253167,0.9783,0.17721518987341772,0.813096,1.89442,1.83056
FBtr0339584.1,11929243,11929796,553,9.0,52.0,41.1573,40.7577,0.31645569620253167,0.9783,0.17721518987341772,0.813096,1.89442,1.83056
FBtr0345660,11992564,11996095,3531,2.0,47.0,45.109,49.5783,1.0,0.939677,0.5899178702917021,0.594034,1.30344,1.34837
FBtr0345660.1,11992564,11996095,3531,2.0,47.0,45.109,49.5783,1.0,0.939677,0.5899178702917021,0.594034,1.30344,1.34837
FBtr0345659,11994994,11996095,1101,2.0,12.0,51.0627,22.5759,1.0,0.911898,0.773841961852861,0.759548,1.763,1.92063
FBtr0345659.1,11994994,11996095,1101,2.0,12.0,51.0627,22.5759,1.0,0.911898,0.773841961852861,0.759548,1.763,1.92063
FBtr0345658,11994994,11996194,1200,5.0,12.0,49.5667,22.0007,1.0,0.908333,0.7925,0.713168,1.63036,1.75993
FBtr0345658.1,11994994,11996194,1200,5.0,12.0,49.5667,22.0007,1.0,0.908333,0.7925,0.713168,1.63036,1.75993
